15 4 2009 1893.060000 1928.420000 1875.420000 1928.290000 0 
16 4 2009 1934.340000 1973.660000 1928.350000 1973.250000 0 
21 4 2009 1971.010000 1971.010000 1873.150000 1880.690000 0 
22 4 2009 1881.990000 1915.390000 1873.380000 1894.560000 0 
23 4 2009 1893.040000 1933.210000 1880.560000 1905.920000 0 
24 4 2009 1912.670000 1932.560000 1904.870000 1926.540000 0 
27 4 2009 1909.250000 1935.130000 1900.430000 1925.810000 0 
28 4 2009 1910.300000 1912.010000 1880.150000 1907.430000 0 
29 4 2009 1920.160000 1995.820000 1920.160000 1990.510000 0 
30 4 2009 1997.140000 2081.080000 1997.140000 2053.740000 0 
4 5 2009 2063.060000 2102.020000 2051.600000 2096.410000 0 
5 5 2009 2105.830000 2170.200000 2105.400000 2160.470000 0 
6 5 2009 2155.980000 2196.570000 2129.810000 2191.180000 0 
7 5 2009 2201.310000 2263.840000 2127.250000 2141.230000 0 
8 5 2009 2145.540000 2173.910000 2115.770000 2151.400000 0 
11 5 2009 2161.490000 2191.340000 2132.980000 2159.610000 0 
12 5 2009 2146.640000 2214.040000 2145.790000 2204.110000 0 
13 5 2009 2206.790000 2243.950000 2120.700000 2136.460000 0 
14 5 2009 2114.790000 2147.710000 2094.510000 2124.030000 0 
15 5 2009 2132.200000 2162.530000 2121.120000 2146.150000 0 
18 5 2009 2133.030000 2174.550000 2119.930000 2171.260000 0 
19 5 2009 2182.380000 2253.730000 2182.380000 2253.730000 0 
20 5 2009 2262.700000 2310.920000 2234.000000 2309.790000 0 
21 5 2009 2296.690000 2312.830000 2242.090000 2251.000000 0 
22 5 2009 2241.230000 2297.040000 2240.680000 2280.150000 0 
25 5 2009 2287.970000 2297.070000 2257.040000 2278.780000 0 
26 5 2009 2275.440000 2275.440000 2201.300000 2234.810000 0 
27 5 2009 2250.990000 2306.930000 2250.330000 2294.820000 0 
28 5 2009 2278.990000 2328.080000 2258.350000 2309.080000 0 
29 5 2009 2333.100000 2355.480000 2312.280000 2327.470000 0 
1 6 2009 2343.370000 2423.360000 2343.370000 2417.010000 0 
2 6 2009 2429.210000 2431.390000 2394.100000 2427.450000 0 
3 6 2009 2424.460000 2429.080000 2392.940000 2408.750000 0 
4 6 2009 2414.590000 2430.600000 2331.100000 2338.900000 0 
5 6 2009 2361.800000 2399.510000 2351.230000 2372.260000 0 
9 6 2009 2370.400000 2377.940000 2313.950000 2319.690000 0 
10 6 2009 2344.650000 2391.840000 2344.350000 2376.110000 0 
11 6 2009 2354.470000 2389.250000 2354.470000 2386.920000 0 
12 6 2009 2392.380000 2417.910000 2382.700000 2401.570000 0 
15 6 2009 2390.630000 2409.550000 2359.690000 2390.450000 0 
16 6 2009 2383.120000 2383.740000 2270.320000 2279.960000 0 
17 6 2009 2268.480000 2279.260000 2153.310000 2162.340000 0 
18 6 2009 2178.230000 2195.830000 2144.670000 2182.070000 0 
19 6 2009 2200.570000 2252.030000 2188.200000 2233.900000 0 
22 6 2009 2232.450000 2234.280000 2135.990000 2143.370000 0 
23 6 2009 2130.170000 2171.550000 2100.490000 2167.250000 0 
24 6 2009 2164.130000 2199.110000 2160.370000 2199.110000 0 
25 6 2009 2191.890000 2214.530000 2152.080000 2177.030000 0 
26 6 2009 2200.880000 2209.550000 2156.580000 2162.650000 0 
29 6 2009 2161.250000 2179.080000 2149.700000 2166.860000 0 
30 6 2009 2178.960000 2223.450000 2178.960000 2209.990000 0 
1 7 2009 2217.550000 2238.190000 2201.540000 2236.980000 0 
2 7 2009 2230.010000 2240.360000 2207.770000 2217.580000 0 
3 7 2009 2205.520000 2216.790000 2187.890000 2211.040000 0 
6 7 2009 2198.720000 2202.750000 2167.980000 2187.020000 0 
7 7 2009 2202.860000 2206.830000 2186.010000 2202.830000 0 
8 7 2009 2191.750000 2191.750000 2157.480000 2167.900000 0 
9 7 2009 2173.640000 2184.160000 2159.240000 2160.730000 0 
10 7 2009 2156.550000 2156.580000 2099.570000 2106.130000 0 
13 7 2009 2094.380000 2116.070000 2071.530000 2103.670000 0 
14 7 2009 2125.830000 2169.540000 2125.830000 2169.340000 0 
15 7 2009 2176.930000 2188.070000 2164.320000 2185.470000 0 
16 7 2009 2209.090000 2214.530000 2179.860000 2213.490000 0 
17 7 2009 2221.050000 2247.190000 2204.660000 2230.440000 0 
20 7 2009 2241.900000 2281.380000 2241.240000 2275.340000 0 
21 7 2009 2275.060000 2303.120000 2257.600000 2271.070000 0 
22 7 2009 2268.960000 2291.500000 2259.220000 2270.940000 0 
23 7 2009 2273.620000 2295.390000 2273.620000 2295.260000 0 
24 7 2009 2317.990000 2343.460000 2316.660000 2331.320000 0 
27 7 2009 2344.350000 2370.970000 2333.780000 2344.040000 0 
28 7 2009 2350.420000 2365.120000 2277.900000 2286.150000 0 
29 7 2009 2266.960000 2302.750000 2266.960000 2276.180000 0 
30 7 2009 2279.320000 2358.130000 2277.870000 2353.090000 0 
31 7 2009 2360.090000 2378.700000 2345.200000 2362.350000 0 
3 8 2009 2378.930000 2424.050000 2378.930000 2423.960000 0 
4 8 2009 2430.340000 2445.500000 2412.250000 2434.020000 0 
5 8 2009 2439.290000 2443.860000 2389.340000 2390.240000 0 
6 8 2009 2403.280000 2413.780000 2370.390000 2401.070000 0 
7 8 2009 2393.980000 2396.460000 2353.530000 2380.580000 0 
10 8 2009 2392.020000 2393.020000 2339.320000 2339.660000 0 
11 8 2009 2343.590000 2369.260000 2275.380000 2276.470000 0 
12 8 2009 2273.440000 2296.980000 2264.990000 2295.650000 0 
13 8 2009 2317.430000 2363.490000 2315.370000 2322.770000 0 
14 8 2009 2334.270000 2346.090000 2322.040000 2341.420000 0 
17 8 2009 2329.720000 2331.460000 2278.990000 2309.630000 0 
18 8 2009 2312.930000 2336.920000 2312.930000 2333.290000 0 
19 8 2009 2327.870000 2350.470000 2306.860000 2350.310000 0 
20 8 2009 2370.060000 2401.670000 2368.880000 2399.400000 0 
21 8 2009 2404.740000 2479.850000 2404.740000 2479.850000 0 
24 8 2009 2505.290000 2535.440000 2456.790000 2483.260000 0 
25 8 2009 2473.060000 2505.740000 2453.650000 2505.740000 0 
26 8 2009 2513.570000 2554.200000 2513.570000 2545.670000 0 
27 8 2009 2555.570000 2578.150000 2529.140000 2544.450000 0 
28 8 2009 2549.550000 2569.290000 2529.840000 2540.400000 0 
31 8 2009 2518.780000 2518.780000 2466.410000 2466.410000 0 
1 9 2009 2481.820000 2509.910000 2442.580000 2509.520000 0 
2 9 2009 2497.080000 2497.780000 2447.560000 2477.980000 0 
3 9 2009 2460.600000 2460.600000 2364.250000 2414.210000 0 
4 9 2009 2429.800000 2450.510000 2404.680000 2425.230000 0 
7 9 2009 2446.070000 2505.260000 2446.070000 2497.150000 0 
8 9 2009 2511.510000 2528.730000 2493.410000 2511.810000 0 
9 9 2009 2512.330000 2543.900000 2503.740000 2534.570000 0 
10 9 2009 2544.370000 2548.770000 2501.020000 2510.560000 0 
11 9 2009 2524.390000 2534.870000 2510.750000 2527.110000 0 
14 9 2009 2507.380000 2507.380000 2465.310000 2468.000000 0 
15 9 2009 2473.560000 2538.930000 2473.560000 2531.940000 0 
16 9 2009 2548.360000 2576.430000 2540.520000 2550.130000 0 
17 9 2009 2567.860000 2574.900000 2535.090000 2547.470000 0 
18 9 2009 2550.000000 2568.780000 2535.350000 2555.370000 0 
21 9 2009 2555.650000 2560.810000 2527.900000 2527.900000 0 
22 9 2009 2542.500000 2567.660000 2542.300000 2565.050000 0 
23 9 2009 2567.760000 2622.050000 2565.640000 2611.520000 0 
24 9 2009 2597.530000 2644.590000 2577.130000 2609.250000 0 
25 9 2009 2601.650000 2627.290000 2594.150000 2611.560000 0 
28 9 2009 2609.340000 2657.270000 2593.410000 2652.030000 0 
29 9 2009 2672.760000 2689.360000 2650.100000 2667.620000 0 
30 9 2009 2675.800000 2697.950000 2635.570000 2661.420000 0 
1 10 2009 2670.730000 2677.510000 2619.640000 2648.050000 0 
2 10 2009 2633.930000 2634.890000 2585.920000 2593.430000 0 
5 10 2009 2621.040000 2641.500000 2574.200000 2581.070000 0 
6 10 2009 2602.910000 2685.770000 2602.910000 2678.500000 0 
7 10 2009 2695.540000 2727.580000 2691.980000 2692.420000 0 
8 10 2009 2715.260000 2764.920000 2715.260000 2738.740000 0 
9 10 2009 2754.290000 2762.880000 2724.550000 2753.230000 0 
12 10 2009 2769.480000 2832.270000 2769.480000 2830.780000 0 
13 10 2009 2834.740000 2846.500000 2797.700000 2807.890000 0 
14 10 2009 2832.660000 2908.770000 2832.660000 2896.910000 0 
15 10 2009 2899.710000 2932.450000 2850.920000 2894.150000 0 
16 10 2009 2905.830000 2917.990000 2814.700000 2830.010000 0 
19 10 2009 2833.810000 2889.000000 2824.520000 2864.630000 0 
20 10 2009 2877.930000 2915.420000 2860.760000 2892.820000 0 
21 10 2009 2895.390000 2901.030000 2828.780000 2855.070000 0 
22 10 2009 2825.370000 2840.990000 2807.880000 2811.260000 0 
23 10 2009 2837.810000 2855.610000 2819.600000 2838.130000 0 
26 10 2009 2827.530000 2834.130000 2781.060000 2781.130000 0 
27 10 2009 2764.930000 2769.840000 2710.280000 2711.960000 0 
29 10 2009 2706.240000 2706.240000 2599.200000 2669.630000 0 
30 10 2009 2690.930000 2724.020000 2675.040000 2686.210000 0 
2 11 2009 2673.840000 2676.360000 2617.700000 2646.240000 0 
3 11 2009 2616.970000 2642.540000 2582.520000 2584.040000 0 
4 11 2009 2603.320000 2655.120000 2603.320000 2652.650000 0 
5 11 2009 2642.090000 2683.570000 2617.580000 2683.570000 0 
6 11 2009 2695.240000 2713.240000 2667.000000 2701.420000 0 
9 11 2009 2736.830000 2737.260000 2684.370000 2688.490000 0 
10 11 2009 2709.090000 2709.090000 2635.050000 2652.680000 0 
11 11 2009 2663.700000 2685.710000 2654.910000 2659.400000 0 
12 11 2009 2640.320000 2654.230000 2590.540000 2620.440000 0 
13 11 2009 2615.600000 2619.060000 2588.710000 2588.710000 0 
16 11 2009 2610.750000 2611.630000 2474.120000 2504.430000 0 
17 11 2009 2507.940000 2545.090000 2501.890000 2502.270000 0 
18 11 2009 2515.900000 2560.380000 2477.130000 2528.950000 0 
19 11 2009 2541.720000 2545.640000 2493.980000 2497.150000 0 
20 11 2009 2489.610000 2500.880000 2405.110000 2405.610000 0 
23 11 2009 2431.230000 2457.270000 2374.640000 2448.360000 0 
24 11 2009 2438.910000 2463.420000 2413.680000 2428.540000 0 
25 11 2009 2440.710000 2442.680000 2327.650000 2372.610000 0 
26 11 2009 2360.870000 2360.970000 2211.590000 2225.320000 0 
27 11 2009 2226.180000 2299.780000 2164.110000 2257.430000 0 
30 11 2009 2263.760000 2291.710000 2234.820000 2263.270000 0 
1 12 2009 2275.320000 2425.810000 2275.320000 2425.090000 0 
2 12 2009 2438.690000 2442.860000 2399.940000 2433.240000 0 
3 12 2009 2444.210000 2480.750000 2366.860000 2366.860000 0 
4 12 2009 2345.750000 2383.620000 2298.450000 2383.620000 0 
7 12 2009 2369.810000 2369.810000 2310.440000 2318.640000 0 
8 12 2009 2325.050000 2331.110000 2176.950000 2178.700000 0 
9 12 2009 2165.870000 2165.870000 2074.920000 2105.480000 0 
10 12 2009 2118.070000 2219.980000 2100.640000 2214.000000 0 
11 12 2009 2226.090000 2267.630000 2138.490000 2160.680000 0 
14 12 2009 2179.350000 2217.330000 2155.800000 2216.940000 0 
15 12 2009 2200.130000 2209.460000 2161.990000 2169.980000 0 
16 12 2009 2164.910000 2222.150000 2153.900000 2222.140000 0 
17 12 2009 2214.320000 2214.320000 2166.940000 2195.350000 0 
18 12 2009 2201.710000 2205.960000 2161.090000 2168.430000 0 
21 12 2009 2178.260000 2178.260000 2114.210000 2118.600000 0 
22 12 2009 2129.510000 2219.300000 2128.410000 2213.470000 0 
23 12 2009 2232.170000 2247.230000 2207.370000 2207.940000 0 
28 12 2009 2213.710000 2236.160000 2207.950000 2208.340000 0 
29 12 2009 2208.950000 2215.280000 2189.440000 2196.030000 0 
30 12 2009 2191.680000 2200.250000 2181.230000 2194.490000 0 
31 12 2009 2201.980000 2212.770000 2193.710000 2196.160000 0 
4 1 2010 2209.140000 2209.140000 2187.090000 2189.720000 0 
5 1 2010 2193.950000 2280.970000 2190.220000 2277.600000 0 
7 1 2010 2279.170000 2331.590000 2260.870000 2310.110000 0 
8 1 2010 2314.460000 2338.300000 2283.590000 2327.570000 0 
11 1 2010 2345.400000 2366.820000 2315.210000 2315.310000 0 
12 1 2010 2299.530000 2303.400000 2184.330000 2199.530000 0 
13 1 2010 2195.380000 2243.450000 2161.440000 2173.670000 0 
14 1 2010 2181.720000 2206.170000 2148.430000 2195.410000 0 
15 1 2010 2198.830000 2216.450000 2137.010000 2144.560000 0 
18 1 2010 2148.860000 2158.050000 2076.270000 2090.290000 0 
19 1 2010 2093.230000 2110.460000 2003.350000 2101.540000 0 
20 1 2010 2118.800000 2118.800000 2019.920000 2030.280000 0 
21 1 2010 2034.660000 2036.470000 1954.480000 2013.900000 0 
22 1 2010 1994.110000 2036.480000 1986.800000 2033.760000 0 
25 1 2010 2026.810000 2103.050000 2014.650000 2090.940000 0 
26 1 2010 2072.570000 2106.030000 2052.040000 2052.770000 0 
27 1 2010 2048.960000 2048.960000 1972.600000 1972.930000 0 
28 1 2010 1979.080000 2009.260000 1933.520000 1985.860000 0 
29 1 2010 1996.600000 2054.500000 1989.820000 2048.320000 0 
1 2 2010 2052.860000 2076.850000 2038.280000 2043.400000 0 
2 2 2010 2043.660000 2065.230000 2032.890000 2058.410000 0 
3 2 2010 2075.320000 2102.210000 2018.610000 2018.980000 0 
4 2 2010 2023.470000 2024.070000 1950.580000 1951.700000 0 
5 2 2010 1936.420000 1936.420000 1864.480000 1878.910000 0 
8 2 2010 1886.350000 1897.720000 1799.270000 1806.400000 0 
9 2 2010 1818.830000 1905.900000 1791.310000 1895.960000 0 
10 2 2010 1900.750000 1991.130000 1900.750000 1940.820000 0 
11 2 2010 1952.510000 1981.990000 1918.990000 1940.310000 0 
12 2 2010 1954.430000 1956.670000 1877.600000 1899.420000 0 
16 2 2010 1900.810000 1902.790000 1832.120000 1866.870000 0 
17 2 2010 1887.290000 1899.650000 1858.100000 1858.490000 0 
18 2 2010 1856.100000 1900.550000 1836.860000 1882.100000 0 
19 2 2010 1872.050000 1931.440000 1868.590000 1927.620000 0 
22 2 2010 1943.380000 1971.660000 1930.000000 1957.390000 0 
23 2 2010 1970.660000 1970.660000 1902.710000 1922.690000 0 
24 2 2010 1910.800000 1948.620000 1896.900000 1926.810000 0 
25 2 2010 1919.900000 1921.400000 1862.810000 1872.530000 0 
26 2 2010 1877.060000 1920.550000 1864.480000 1913.160000 0 
1 3 2010 1920.350000 1979.130000 1920.350000 1969.470000 0 
2 3 2010 1975.050000 2027.400000 1963.820000 2021.750000 0 
3 3 2010 2021.580000 2037.400000 1987.130000 2014.550000 0 
4 3 2010 2020.980000 2060.740000 2008.830000 2048.160000 0 
5 3 2010 2052.270000 2084.140000 2040.200000 2082.060000 0 
8 3 2010 2096.850000 2113.290000 2080.920000 2087.450000 0 
9 3 2010 2087.720000 2087.720000 2049.370000 2085.160000 0 
10 3 2010 2092.040000 2147.620000 2090.000000 2139.800000 0 
11 3 2010 2139.440000 2164.050000 2115.740000 2124.580000 0 
12 3 2010 2124.730000 2142.490000 2109.200000 2115.650000 0 
15 3 2010 2108.460000 2127.670000 2103.770000 2123.180000 0 
16 3 2010 2118.440000 2133.870000 2074.590000 2112.670000 0 
17 3 2010 2123.470000 2131.830000 2087.250000 2089.710000 0 
18 3 2010 2084.510000 2084.510000 2012.390000 2019.620000 0 
19 3 2010 2013.370000 2049.360000 1994.760000 2049.360000 0 
22 3 2010 2033.890000 2034.520000 1975.940000 2010.220000 0 
23 3 2010 2011.290000 2059.360000 2009.140000 2047.030000 0 
24 3 2010 2064.890000 2082.590000 2049.710000 2062.940000 0 
26 3 2010 2070.090000 2147.830000 2068.410000 2147.830000 0 
29 3 2010 2166.770000 2173.470000 2126.790000 2137.370000 0 
30 3 2010 2138.520000 2147.030000 2087.670000 2095.640000 0 
31 3 2010 2087.730000 2091.680000 2055.620000 2067.490000 0 
1 4 2010 2069.100000 2098.450000 2067.970000 2095.020000 0 
6 4 2010 2103.950000 2103.950000 2030.760000 2048.690000 0 
7 4 2010 2040.780000 2047.970000 1980.750000 1987.580000 0 
8 4 2010 1967.270000 1967.270000 1884.190000 1925.820000 0 
9 4 2010 1935.090000 1992.640000 1909.950000 1991.220000 0 
12 4 2010 1998.020000 2097.040000 1997.430000 2061.040000 0 
13 4 2010 2049.800000 2056.210000 2011.650000 2015.560000 0 
14 4 2010 2002.710000 2006.640000 1967.020000 1987.360000 0 
15 4 2010 1989.380000 2036.090000 1958.200000 2028.550000 0 
16 4 2010 2026.540000 2037.840000 1987.320000 1995.240000 0 
19 4 2010 1988.580000 1988.580000 1933.190000 1944.110000 0 
20 4 2010 1949.540000 1963.770000 1916.780000 1961.860000 0 
21 4 2010 1969.740000 1970.970000 1924.390000 1936.430000 0 
22 4 2010 1922.100000 1931.670000 1860.040000 1860.760000 0 
23 4 2010 1863.020000 1945.620000 1836.410000 1857.960000 0 
26 4 2010 1864.030000 1872.420000 1793.460000 1804.910000 0 
27 4 2010 1784.530000 1788.060000 1671.270000 1696.680000 0 
28 4 2010 1686.530000 1746.440000 1664.100000 1707.350000 0 
29 4 2010 1718.320000 1844.200000 1718.320000 1829.290000 0 
30 4 2010 1839.690000 1902.920000 1825.800000 1869.990000 0 
3 5 2010 1878.090000 1903.350000 1836.980000 1853.550000 0 
4 5 2010 1850.860000 1850.860000 1724.780000 1729.680000 0 
5 5 2010 1723.400000 1734.620000 1625.750000 1662.100000 0 
6 5 2010 1667.010000 1701.740000 1651.670000 1678.420000 0 
7 5 2010 1670.070000 1671.930000 1621.460000 1630.470000 0 
10 5 2010 1631.630000 1796.380000 1631.630000 1779.300000 0 
11 5 2010 1771.820000 1777.550000 1729.290000 1735.290000 0 
12 5 2010 1729.320000 1773.710000 1728.010000 1749.590000 0 
13 5 2010 1765.330000 1771.350000 1714.930000 1716.800000 0 
14 5 2010 1706.620000 1706.620000 1657.190000 1658.290000 0 
17 5 2010 1650.220000 1650.220000 1605.990000 1634.610000 0 
18 5 2010 1648.110000 1667.780000 1627.850000 1629.240000 0 
19 5 2010 1620.510000 1642.980000 1559.820000 1636.480000 0 
20 5 2010 1637.930000 1642.570000 1581.590000 1582.220000 0 
21 5 2010 1574.620000 1601.690000 1563.680000 1595.100000 0 
25 5 2010 1588.340000 1588.340000 1529.610000 1539.900000 0 
26 5 2010 1547.850000 1585.760000 1527.770000 1585.750000 0 
27 5 2010 1585.290000 1599.760000 1550.750000 1578.420000 0 
28 5 2010 1583.370000 1605.620000 1564.930000 1570.220000 0 
31 5 2010 1583.180000 1583.180000 1547.190000 1550.780000 0 
1 6 2010 1553.230000 1553.230000 1514.000000 1527.600000 0 
2 6 2010 1525.560000 1550.270000 1523.610000 1537.820000 0 
3 6 2010 1543.120000 1574.380000 1540.220000 1563.530000 0 
4 6 2010 1553.950000 1555.030000 1472.760000 1484.900000 0 
7 6 2010 1475.390000 1475.390000 1403.040000 1403.920000 0 
8 6 2010 1410.740000 1433.030000 1383.010000 1408.840000 0 
9 6 2010 1416.990000 1465.510000 1416.390000 1461.830000 0 
10 6 2010 1456.700000 1483.500000 1447.400000 1476.470000 0 
11 6 2010 1484.160000 1501.930000 1466.110000 1484.130000 0 
14 6 2010 1498.080000 1553.720000 1497.690000 1540.690000 0 
15 6 2010 1529.130000 1557.360000 1507.090000 1530.040000 0 
16 6 2010 1547.310000 1550.500000 1514.310000 1523.060000 0 
17 6 2010 1514.530000 1526.900000 1506.300000 1514.850000 0 
18 6 2010 1524.900000 1555.590000 1524.900000 1542.990000 0 
21 6 2010 1553.620000 1598.530000 1553.130000 1595.210000 0 
22 6 2010 1585.790000 1590.480000 1560.340000 1569.990000 0 
23 6 2010 1560.080000 1560.080000 1525.490000 1525.530000 0 
24 6 2010 1520.170000 1520.750000 1464.380000 1468.860000 0 
25 6 2010 1467.990000 1485.190000 1457.200000 1460.460000 0 
28 6 2010 1454.900000 1470.230000 1445.270000 1447.150000 0 
29 6 2010 1436.760000 1448.420000 1430.700000 1434.410000 0 
30 6 2010 1445.370000 1481.940000 1433.310000 1434.220000 0 
1 7 2010 1429.940000 1465.850000 1414.610000 1452.130000 0 
2 7 2010 1454.470000 1473.260000 1451.080000 1451.080000 0 
5 7 2010 1457.580000 1459.530000 1444.010000 1450.060000 0 
6 7 2010 1456.720000 1503.290000 1456.720000 1503.070000 0 
7 7 2010 1492.630000 1501.020000 1482.950000 1491.760000 0 
8 7 2010 1504.660000 1530.940000 1504.660000 1525.090000 0 
9 7 2010 1528.910000 1538.240000 1518.170000 1527.620000 0 
12 7 2010 1524.540000 1540.290000 1519.300000 1527.580000 0 
13 7 2010 1531.030000 1577.080000 1527.240000 1567.480000 0 
14 7 2010 1579.440000 1592.260000 1563.480000 1573.870000 0 
15 7 2010 1583.930000 1622.240000 1579.200000 1608.760000 0 
16 7 2010 1613.170000 1626.030000 1592.720000 1612.870000 0 
19 7 2010 1604.900000 1640.310000 1593.600000 1626.600000 0 
20 7 2010 1633.710000 1638.960000 1577.530000 1579.140000 0 
21 7 2010 1588.330000 1601.880000 1566.790000 1570.590000 0 
22 7 2010 1575.560000 1620.980000 1574.160000 1612.380000 0 
23 7 2010 1612.660000 1626.950000 1585.760000 1590.500000 0 
26 7 2010 1600.100000 1634.370000 1591.680000 1625.210000 0 
27 7 2010 1630.110000 1696.270000 1630.110000 1692.350000 0 
28 7 2010 1698.520000 1711.060000 1677.190000 1688.000000 0 
29 7 2010 1684.750000 1726.600000 1684.530000 1708.380000 0 
30 7 2010 1698.500000 1704.310000 1670.710000 1681.980000 0 
2 8 2010 1689.560000 1751.560000 1689.560000 1746.720000 0 
3 8 2010 1747.040000 1776.400000 1731.200000 1769.930000 0 
4 8 2010 1772.440000 1782.230000 1752.820000 1777.550000 0 
5 8 2010 1778.840000 1793.370000 1744.780000 1745.300000 0 
6 8 2010 1750.610000 1754.490000 1711.790000 1713.010000 0 
9 8 2010 1715.070000 1734.650000 1701.860000 1705.230000 0 
10 8 2010 1699.810000 1699.810000 1662.990000 1666.010000 0 
11 8 2010 1655.050000 1671.970000 1641.510000 1649.870000 0 
12 8 2010 1650.760000 1668.980000 1621.730000 1628.280000 0 
13 8 2010 1634.330000 1647.320000 1609.200000 1625.990000 0 
16 8 2010 1628.830000 1644.740000 1608.850000 1632.160000 0 
17 8 2010 1642.200000 1688.660000 1640.860000 1678.060000 0 
18 8 2010 1689.890000 1689.890000 1664.280000 1664.500000 0 
19 8 2010 1668.410000 1675.800000 1646.630000 1647.890000 0 
20 8 2010 1641.360000 1643.420000 1589.740000 1589.740000 0 
23 8 2010 1582.830000 1609.470000 1582.830000 1598.880000 0 
24 8 2010 1582.640000 1588.960000 1538.920000 1544.230000 0 
25 8 2010 1548.340000 1564.190000 1516.170000 1516.170000 0 
26 8 2010 1532.160000 1545.230000 1525.250000 1541.720000 0 
27 8 2010 1542.330000 1568.410000 1538.890000 1547.010000 0 
30 8 2010 1557.190000 1581.510000 1557.190000 1561.200000 0 
31 8 2010 1546.560000 1555.410000 1528.120000 1555.410000 0 
1 9 2010 1555.800000 1579.360000 1542.990000 1571.120000 0 
2 9 2010 1574.340000 1613.620000 1574.340000 1613.410000 0 
3 9 2010 1612.360000 1669.930000 1606.620000 1656.820000 0 
6 9 2010 1665.400000 1679.940000 1651.000000 1673.400000 0 
7 9 2010 1656.720000 1661.050000 1618.000000 1618.310000 0 
8 9 2010 1612.850000 1612.850000 1557.240000 1586.620000 0 
9 9 2010 1575.750000 1611.150000 1571.850000 1610.830000 0 
10 9 2010 1611.300000 1616.480000 1582.620000 1588.330000 0 
13 9 2010 1602.640000 1605.930000 1585.490000 1587.660000 0 
14 9 2010 1595.850000 1596.970000 1556.340000 1563.360000 0 
15 9 2010 1563.230000 1566.610000 1536.780000 1560.080000 0 
16 9 2010 1562.950000 1565.330000 1535.120000 1535.830000 0 
17 9 2010 1541.750000 1561.780000 1517.980000 1524.150000 0 
20 9 2010 1523.590000 1533.420000 1492.360000 1492.360000 0 
21 9 2010 1496.860000 1521.910000 1490.960000 1506.710000 0 
22 9 2010 1504.260000 1519.830000 1499.310000 1512.420000 0 
23 9 2010 1519.790000 1526.380000 1493.250000 1501.870000 0 
24 9 2010 1502.670000 1515.540000 1491.560000 1514.260000 0 
27 9 2010 1518.510000 1534.000000 1496.330000 1496.330000 0 
28 9 2010 1490.140000 1490.140000 1460.540000 1472.500000 0 
29 9 2010 1471.150000 1479.560000 1455.040000 1466.670000 0 
30 9 2010 1463.000000 1473.250000 1452.470000 1471.040000 0 
1 10 2010 1473.510000 1473.680000 1451.670000 1468.520000 0 
4 10 2010 1470.120000 1489.010000 1461.510000 1488.710000 0 
5 10 2010 1487.190000 1514.170000 1481.850000 1503.140000 0 
6 10 2010 1510.580000 1554.260000 1509.430000 1552.550000 0 
7 10 2010 1543.370000 1561.770000 1538.070000 1553.760000 0 
8 10 2010 1547.260000 1548.380000 1521.510000 1528.480000 0 
11 10 2010 1531.710000 1553.730000 1523.590000 1548.700000 0 
12 10 2010 1546.420000 1554.120000 1540.190000 1542.620000 0 
13 10 2010 1552.820000 1589.180000 1552.820000 1581.690000 0 
14 10 2010 1592.090000 1594.480000 1540.020000 1541.790000 0 
15 10 2010 1544.590000 1557.480000 1535.030000 1549.940000 0 
18 10 2010 1551.430000 1557.840000 1539.600000 1557.210000 0 
19 10 2010 1563.380000 1588.520000 1559.910000 1573.080000 0 
20 10 2010 1571.590000 1592.640000 1569.740000 1589.150000 0 
21 10 2010 1592.780000 1599.510000 1580.570000 1586.110000 0 
22 10 2010 1586.090000 1609.450000 1583.690000 1605.820000 0 
25 10 2010 1613.740000 1645.120000 1610.630000 1637.150000 0 
26 10 2010 1636.660000 1638.860000 1600.430000 1608.080000 0 
27 10 2010 1597.900000 1601.350000 1573.980000 1577.890000 0 
29 10 2010 1574.890000 1574.890000 1530.280000 1547.430000 0 
1 11 2010 1551.810000 1561.240000 1501.530000 1504.230000 0 
2 11 2010 1500.970000 1520.430000 1490.480000 1518.640000 0 
3 11 2010 1523.360000 1530.120000 1511.280000 1516.950000 0 
4 11 2010 1516.730000 1541.710000 1492.410000 1497.750000 0 
5 11 2010 1488.730000 1508.300000 1476.290000 1507.790000 0 
8 11 2010 1515.970000 1552.410000 1515.970000 1526.910000 0 
9 11 2010 1521.180000 1545.310000 1505.460000 1541.020000 0 
10 11 2010 1536.430000 1540.560000 1507.330000 1510.160000 0 
11 11 2010 1507.070000 1507.070000 1476.930000 1493.590000 0 
12 11 2010 1484.970000 1498.230000 1470.450000 1497.200000 0 
15 11 2010 1499.690000 1516.790000 1496.250000 1509.850000 0 
16 11 2010 1504.450000 1522.940000 1491.570000 1494.170000 0 
17 11 2010 1493.520000 1499.010000 1464.680000 1464.680000 0 
18 11 2010 1479.610000 1503.370000 1478.830000 1502.830000 0 
19 11 2010 1507.000000 1508.880000 1479.480000 1492.670000 0 
22 11 2010 1494.220000 1501.390000 1446.620000 1460.330000 0 
23 11 2010 1455.440000 1471.490000 1446.950000 1451.450000 0 
24 11 2010 1447.090000 1464.230000 1435.260000 1450.810000 0 
25 11 2010 1455.900000 1459.790000 1438.080000 1440.640000 0 
26 11 2010 1436.530000 1442.030000 1415.410000 1436.660000 0 
29 11 2010 1444.050000 1474.820000 1410.440000 1411.390000 0 
30 11 2010 1407.450000 1420.000000 1395.850000 1419.670000 0 
1 12 2010 1416.830000 1477.780000 1416.830000 1474.350000 0 
