1860 6 0.262000 
1860 7 -0.053000 
1860 8 -0.006000 
1860 9 -0.102000 
1860 10 -0.277000 
1860 11 -1.402000 
1860 12 -1.937000 
1861 1 -2.121000 
1861 2 0.589000 
1861 3 0.063000 
1861 4 -0.965000 
1861 5 -1.086000 
1861 6 0.319000 
1861 7 0.064000 
1861 8 0.236000 
1861 9 -0.374000 
1861 10 -0.218000 
1861 11 -0.393000 
1861 12 0.094000 
1862 1 -1.458000 
1862 2 -1.710000 
1862 3 -0.789000 
1862 4 -0.053000 
1862 5 -0.048000 
1862 6 -0.557000 
1862 7 -0.346000 
1862 8 -0.492000 
1862 9 -0.183000 
1862 10 -0.330000 
1862 11 -1.387000 
1862 12 -1.058000 
1863 1 2.193000 
1863 2 0.930000 
1863 3 -0.132000 
1863 4 -0.112000 
1863 5 0.242000 
1863 6 -0.257000 
1863 7 -0.234000 
1863 8 0.037000 
1863 9 -0.119000 
1863 10 -0.523000 
1863 11 -0.016000 
1863 12 -0.049000 
1864 1 -1.501000 
1864 2 -0.216000 
1864 3 -0.353000 
1864 4 -0.845000 
1864 5 -0.650000 
1864 6 0.302000 
1864 7 0.098000 
1864 8 -0.341000 
1864 9 -0.377000 
1864 10 -1.676000 
1864 11 -1.621000 
1864 12 -1.541000 
1865 1 0.229000 
1865 2 -1.652000 
1865 3 -1.828000 
1865 4 0.035000 
1865 5 0.470000 
1865 6 -0.051000 
1865 7 0.461000 
1865 8 -0.143000 
1865 9 0.699000 
1865 10 -0.534000 
1865 11 0.206000 
1865 12 -0.445000 
1866 1 1.035000 
1866 2 -0.282000 
1866 3 -0.948000 
1866 4 0.168000 
1866 5 -1.027000 
1866 6 0.195000 
1866 7 0.118000 
1866 8 -0.537000 
1866 9 0.061000 
1866 10 -0.929000 
1866 11 -0.579000 
1866 12 -0.144000 
1867 1 -0.769000 
1867 2 1.154000 
1867 3 -2.199000 
1867 4 -0.275000 
1867 5 -1.332000 
1867 6 -0.216000 
1867 7 -0.518000 
1867 8 -0.015000 
1867 9 0.102000 
1867 10 -0.162000 
1867 11 -0.683000 
1867 12 -0.958000 
1868 1 -1.343000 
1868 2 -0.615000 
1868 3 0.075000 
1868 4 -0.545000 
1868 5 0.455000 
1868 6 0.343000 
1868 7 0.784000 
1868 8 0.294000 
1868 9 -0.419000 
1868 10 -0.328000 
1868 11 -1.363000 
1868 12 0.171000 
1869 1 0.347000 
1869 2 1.535000 
1869 3 -1.411000 
1869 4 -0.237000 
1869 5 -0.187000 
1869 6 -0.299000 
1869 7 0.200000 
1869 8 0.189000 
1869 9 0.061000 
1869 10 -1.385000 
1869 11 -0.893000 
1869 12 -0.352000 
1870 1 0.555000 
1870 2 -1.208000 
1870 3 -1.482000 
1870 4 -0.143000 
1870 5 0.549000 
1870 6 0.374000 
1870 7 0.678000 
1870 8 -0.354000 
1870 9 -0.204000 
1870 10 -0.614000 
1870 11 0.158000 
1870 12 -2.260000 
1871 1 -0.962000 
1871 2 -1.282000 
1871 3 0.510000 
1871 4 0.057000 
1871 5 -0.522000 
1871 6 -0.184000 
1871 7 0.282000 
1871 8 0.309000 
1871 9 -0.550000 
1871 10 -0.554000 
1871 11 -1.560000 
1871 12 -1.765000 
1872 1 -0.140000 
1872 2 -0.346000 
1872 3 -0.660000 
1872 4 0.259000 
1872 5 0.431000 
1872 6 0.167000 
1872 7 0.210000 
1872 8 0.094000 
1872 9 -0.091000 
1872 10 -0.185000 
1872 11 -0.899000 
1872 12 -0.829000 
1873 1 0.264000 
1873 2 -0.706000 
1873 3 -0.356000 
1873 4 -1.171000 
1873 5 -0.871000 
1873 6 0.167000 
1873 7 0.295000 
1873 8 0.184000 
1873 9 -0.594000 
1873 10 -0.769000 
1873 11 -0.737000 
1873 12 -0.009000 
1874 1 0.771000 
1874 2 -0.297000 
1874 3 -1.093000 
1874 4 -0.755000 
1874 5 -0.592000 
1874 6 0.149000 
1874 7 0.257000 
1874 8 -0.123000 
1874 9 0.143000 
1874 10 -0.039000 
1874 11 -0.890000 
1874 12 -0.404000 
1875 1 -1.685000 
1875 2 -2.222000 
1875 3 -2.019000 
1875 4 -1.303000 
1875 5 0.079000 
1875 6 0.303000 
1875 7 -0.066000 
1875 8 -0.178000 
1875 9 -0.643000 
1875 10 -0.947000 
1875 11 -1.414000 
1875 12 -0.759000 
1876 1 0.003000 
1876 2 0.018000 
1876 3 -0.871000 
1876 4 -0.290000 
1876 5 -0.886000 
1876 6 0.314000 
1876 7 0.313000 
1876 8 0.156000 
1876 9 -0.290000 
1876 10 -0.547000 
1876 11 -1.505000 
1876 12 -1.890000 
1877 1 -0.207000 
1877 2 0.096000 
1877 3 -1.035000 
1877 4 -0.972000 
1877 5 -0.915000 
1877 6 0.146000 
1877 7 0.245000 
1877 8 0.278000 
1877 9 -0.287000 
1877 10 -0.742000 
1877 11 0.092000 
1877 12 0.625000 
1878 1 -0.228000 
1878 2 0.931000 
1878 3 0.920000 
1878 4 0.660000 
1878 5 -0.273000 
1878 6 0.445000 
1878 7 0.200000 
1878 8 0.324000 
1878 9 0.205000 
1878 10 0.179000 
1878 11 -0.046000 
1878 12 -1.148000 
1879 1 -0.430000 
1879 2 -0.204000 
1879 3 -0.140000 
1879 4 -0.316000 
1879 5 -0.162000 
1879 6 -0.248000 
1879 7 -0.130000 
1879 8 -0.173000 
1879 9 -0.368000 
1879 10 0.073000 
1879 11 -1.142000 
1879 12 -1.455000 
1880 1 0.591000 
1880 2 -0.273000 
1880 3 -0.462000 
1880 4 -0.145000 
1880 5 0.112000 
1880 6 -0.117000 
1880 7 -0.106000 
1880 8 -0.021000 
1880 9 -0.127000 
1880 10 -0.979000 
1880 11 -1.781000 
1880 12 -0.956000 
1881 1 -1.431000 
1881 2 -0.752000 
1881 3 -0.939000 
1881 4 -0.461000 
1881 5 0.142000 
1881 6 -0.295000 
1881 7 0.159000 
1881 8 0.107000 
1881 9 -0.119000 
1881 10 -0.710000 
1881 11 -0.682000 
1881 12 0.131000 
1882 1 1.113000 
1882 2 0.500000 
1882 3 0.456000 
1882 4 -0.546000 
1882 5 -0.685000 
1882 6 -0.426000 
1882 7 -0.352000 
1882 8 -0.053000 
1882 9 -0.237000 
1882 10 -0.545000 
1882 11 -1.058000 
1882 12 -1.002000 
1883 1 -1.305000 
1883 2 -1.086000 
1883 3 -1.308000 
1883 4 -0.647000 
1883 5 -0.449000 
1883 6 0.062000 
1883 7 -0.112000 
1883 8 -0.341000 
1883 9 -0.332000 
1883 10 -0.468000 
1883 11 -0.475000 
1883 12 -0.145000 
1884 1 -0.366000 
1884 2 -0.302000 
1884 3 -0.934000 
1884 4 -1.265000 
1884 5 -0.737000 
1884 6 -0.725000 
1884 7 -0.459000 
1884 8 -0.685000 
1884 9 -0.432000 
1884 10 -0.337000 
1884 11 -1.235000 
1884 12 -0.525000 
1885 1 -1.478000 
1885 2 -0.684000 
1885 3 -0.702000 
1885 4 -0.646000 
1885 5 -0.946000 
1885 6 -0.513000 
1885 7 -0.094000 
1885 8 -0.719000 
1885 9 -0.541000 
1885 10 -0.865000 
1885 11 -0.653000 
1885 12 0.056000 
1886 1 -1.303000 
1886 2 -1.311000 
1886 3 -1.184000 
1886 4 -0.259000 
1886 5 -0.129000 
1886 6 -0.443000 
1886 7 -0.072000 
1886 8 -0.122000 
1886 9 -0.111000 
1886 10 -0.279000 
1886 11 -0.622000 
1886 12 -0.115000 
1887 1 -0.998000 
1887 2 -0.723000 
1887 3 -0.515000 
1887 4 -0.594000 
1887 5 0.110000 
1887 6 -0.198000 
1887 7 0.012000 
1887 8 -0.548000 
1887 9 -0.100000 
1887 10 -1.033000 
1887 11 -0.440000 
1887 12 -0.625000 
1888 1 -1.434000 
1888 2 -1.142000 
1888 3 -1.640000 
1888 4 -0.172000 
1888 5 -0.510000 
1888 6 -0.294000 
1888 7 -0.279000 
1888 8 -0.443000 
1888 9 -0.258000 
1888 10 -0.452000 
1888 11 -0.718000 
1888 12 -0.432000 
1889 1 -0.749000 
1889 2 -0.680000 
1889 3 -0.525000 
1889 4 0.101000 
1889 5 0.182000 
1889 6 0.034000 
1889 7 -0.136000 
1889 8 -0.190000 
1889 9 -0.613000 
1889 10 -0.456000 
1889 11 -0.963000 
1889 12 0.164000 
1890 1 0.239000 
1890 2 -0.220000 
1890 3 -0.480000 
1890 4 -0.005000 
1890 5 -0.399000 
1890 6 -0.209000 
1890 7 -0.249000 
1890 8 -0.274000 
1890 9 -0.276000 
1890 10 -0.535000 
1890 11 -0.745000 
1890 12 -0.654000 
1891 1 -0.894000 
1891 2 -0.964000 
1891 3 -0.941000 
1891 4 -0.710000 
1891 5 -0.494000 
1891 6 -0.381000 
1891 7 -0.301000 
1891 8 -0.360000 
1891 9 0.066000 
1891 10 -0.488000 
1891 11 -1.205000 
1891 12 0.535000 
1892 1 -0.873000 
1892 2 -0.021000 
1892 3 -1.225000 
1892 4 -0.752000 
1892 5 -0.550000 
1892 6 -0.097000 
1892 7 -0.306000 
1892 8 -0.245000 
1892 9 0.037000 
1892 10 -0.299000 
1892 11 -1.018000 
1892 12 -1.516000 
1893 1 -2.753000 
1893 2 -1.818000 
1893 3 -0.660000 
1893 4 -0.518000 
1893 5 -0.766000 
1893 6 -0.201000 
1893 7 -0.062000 
1893 8 -0.220000 
1893 9 -0.269000 
1893 10 -0.160000 
1893 11 -0.575000 
1893 12 -0.259000 
1894 1 -0.626000 
1894 2 -0.302000 
1894 3 -0.022000 
1894 4 -0.176000 
1894 5 -0.179000 
1894 6 -0.339000 
1894 7 -0.027000 
1894 8 -0.119000 
1894 9 -0.451000 
1894 10 -0.333000 
1894 11 -0.575000 
1894 12 -0.370000 
1895 1 -1.236000 
1895 2 -1.964000 
1895 3 -0.882000 
1895 4 -0.221000 
1895 5 -0.203000 
1895 6 -0.296000 
1895 7 -0.313000 
1895 8 -0.312000 
1895 9 0.122000 
1895 10 -0.458000 
1895 11 -0.356000 
1895 12 -0.408000 
1896 1 -0.370000 
1896 2 -0.279000 
1896 3 -1.012000 
1896 4 -0.816000 
1896 5 -0.060000 
1896 6 0.202000 
1896 7 0.014000 
1896 8 -0.176000 
1896 9 -0.221000 
1896 10 -0.072000 
1896 11 -1.162000 
1896 12 -0.277000 
1897 1 -0.676000 
1897 2 -0.390000 
1897 3 -0.975000 
1897 4 -0.193000 
1897 5 0.165000 
1897 6 -0.108000 
1897 7 0.115000 
1897 8 0.009000 
1897 9 0.225000 
1897 10 -0.149000 
1897 11 -0.748000 
1897 12 -0.856000 
1898 1 0.554000 
1898 2 -0.405000 
1898 3 -1.654000 
1898 4 -0.623000 
1898 5 -0.344000 
1898 6 -0.177000 
1898 7 -0.167000 
1898 8 0.046000 
1898 9 -0.022000 
1898 10 -0.534000 
1898 11 -0.398000 
1898 12 -0.060000 
1899 1 0.308000 
1899 2 -0.927000 
1899 3 -1.089000 
1899 4 -0.226000 
1899 5 -0.279000 
1899 6 -0.417000 
1899 7 -0.060000 
1899 8 -0.070000 
1899 9 0.079000 
1899 10 0.113000 
1899 11 0.711000 
1899 12 -0.974000 
1900 1 -0.406000 
1900 2 -0.662000 
1900 3 -0.513000 
1900 4 -0.418000 
1900 5 -0.102000 
1900 6 0.053000 
1900 7 -0.170000 
1900 8 0.046000 
1900 9 -0.087000 
1900 10 0.537000 
1900 11 -0.339000 
1900 12 0.390000 
1901 1 -0.153000 
1901 2 -0.726000 
1901 3 -0.049000 
1901 4 0.099000 
1901 5 -0.121000 
1901 6 0.124000 
1901 7 0.348000 
1901 8 0.136000 
1901 9 -0.281000 
1901 10 -0.166000 
1901 11 -0.480000 
1901 12 -0.653000 
1902 1 0.393000 
1902 2 -0.005000 
1902 3 -0.306000 
1902 4 -0.710000 
1902 5 -0.603000 
1902 6 -0.477000 
1902 7 -0.502000 
1902 8 -0.231000 
1902 9 -0.487000 
1902 10 -0.580000 
1902 11 -0.824000 
1902 12 -1.135000 
1903 1 0.068000 
1903 2 0.327000 
1903 3 -0.202000 
1903 4 -0.543000 
1903 5 -0.576000 
1903 6 -0.651000 
1903 7 -0.494000 
1903 8 -0.459000 
1903 9 -0.406000 
1903 10 -0.462000 
1903 11 -0.640000 
1903 12 -0.793000 
1904 1 -0.838000 
1904 2 -0.517000 
1904 3 -0.903000 
1904 4 -0.727000 
1904 5 -0.481000 
1904 6 -0.520000 
1904 7 -0.584000 
1904 8 -0.377000 
1904 9 -0.549000 
1904 10 -0.217000 
1904 11 -0.154000 
1904 12 -0.330000 
1905 1 -0.671000 
1905 2 -1.581000 
1905 3 -0.597000 
1905 4 -0.935000 
1905 5 -0.381000 
1905 6 -0.175000 
1905 7 -0.130000 
1905 8 -0.171000 
1905 9 0.037000 
1905 10 -0.420000 
1905 11 0.240000 
1905 12 0.093000 
1906 1 0.068000 
1906 2 -0.745000 
1906 3 -0.678000 
1906 4 0.163000 
1906 5 -0.013000 
1906 6 0.009000 
1906 7 -0.130000 
1906 8 -0.065000 
1906 9 -0.152000 
1906 10 -0.183000 
1906 11 -0.502000 
1906 12 0.082000 
1907 1 -0.670000 
1907 2 -1.005000 
1907 3 -0.546000 
1907 4 -1.144000 
1907 5 -1.098000 
1907 6 -0.819000 
1907 7 -0.456000 
1907 8 -0.517000 
1907 9 -0.339000 
1907 10 0.010000 
1907 11 -0.912000 
1907 12 -0.546000 
1908 1 -0.196000 
1908 2 -0.361000 
1908 3 -1.045000 
1908 4 -0.505000 
1908 5 -0.373000 
1908 6 -0.239000 
1908 7 -0.326000 
1908 8 -0.467000 
1908 9 -0.128000 
1908 10 -0.501000 
1908 11 -0.913000 
1908 12 -0.468000 
1909 1 -0.641000 
1909 2 -0.629000 
1909 3 -0.990000 
1909 4 -0.906000 
1909 5 -0.719000 
1909 6 -0.425000 
1909 7 -0.390000 
1909 8 -0.088000 
1909 9 0.023000 
1909 10 -0.026000 
1909 11 0.232000 
1909 12 -0.593000 
1910 1 0.098000 
1910 2 -0.378000 
1910 3 0.008000 
1910 4 -0.145000 
1910 5 -0.367000 
1910 6 -0.356000 
1910 7 -0.163000 
1910 8 -0.337000 
1910 9 -0.322000 
1910 10 -0.187000 
1910 11 -0.836000 
1910 12 -0.697000 
1911 1 -0.527000 
1911 2 -0.987000 
1911 3 -0.860000 
1911 4 -0.709000 
1911 5 -0.303000 
1911 6 -0.102000 
1911 7 -0.152000 
1911 8 -0.129000 
1911 9 -0.079000 
1911 10 -0.347000 
1911 11 -0.257000 
1911 12 0.014000 
1912 1 -0.673000 
1912 2 -0.097000 
1912 3 -0.781000 
1912 4 -0.507000 
1912 5 -0.275000 
1912 6 -0.082000 
1912 7 -0.624000 
1912 8 -0.832000 
1912 9 -0.928000 
1912 10 -1.136000 
1912 11 -0.718000 
1912 12 -0.337000 
1913 1 -0.171000 
1913 2 -0.882000 
1913 3 -0.670000 
1913 4 -0.300000 
1913 5 -0.735000 
1913 6 -0.616000 
1913 7 -0.587000 
1913 8 -0.153000 
1913 9 -0.305000 
1913 10 -0.504000 
1913 11 0.409000 
1913 12 0.441000 
1914 1 0.813000 
1914 2 0.186000 
1914 3 -0.200000 
1914 4 -0.457000 
1914 5 -0.062000 
1914 6 -0.169000 
1914 7 -0.130000 
1914 8 -0.189000 
1914 9 -0.278000 
1914 10 -0.032000 
1914 11 -0.467000 
1914 12 -0.516000 
1915 1 -0.005000 
1915 2 0.335000 
1915 3 -1.030000 
1915 4 0.040000 
1915 5 -0.313000 
1915 6 -0.225000 
1915 7 -0.173000 
1915 8 -0.222000 
1915 9 -0.196000 
1915 10 -0.277000 
1915 11 0.047000 
1915 12 0.014000 
1916 1 0.207000 
1916 2 -0.110000 
1916 3 -0.940000 
1916 4 -0.388000 
1916 5 -0.474000 
1916 6 -0.572000 
1916 7 -0.010000 
1916 8 -0.208000 
1916 9 -0.536000 
1916 10 -0.358000 
1916 11 -0.226000 
1916 12 -1.095000 
1917 1 -0.679000 
1917 2 -1.396000 
1917 3 -1.469000 
1917 4 -0.802000 
1917 5 -1.203000 
1917 6 -0.372000 
1917 7 -0.072000 
1917 8 -0.089000 
1917 9 -0.057000 
1917 10 -0.659000 
1917 11 -0.098000 
1917 12 -1.608000 
1918 1 -0.830000 
1918 2 -0.467000 
1918 3 -0.354000 
1918 4 -0.710000 
1918 5 -0.748000 
1918 6 -0.510000 
1918 7 -0.277000 
1918 8 -0.337000 
1918 9 -0.242000 
1918 10 0.315000 
1918 11 -0.353000 
1918 12 -0.406000 
1919 1 -0.035000 
1919 2 -0.375000 
1919 3 -0.807000 
1919 4 -0.307000 
1919 5 -0.672000 
1919 6 -0.243000 
1919 7 -0.191000 
1919 8 -0.050000 
1919 9 0.148000 
1919 10 -0.303000 
1919 11 -1.115000 
1919 12 -0.913000 
1920 1 -0.025000 
1920 2 -0.523000 
1920 3 0.030000 
1920 4 -0.444000 
1920 5 -0.098000 
1920 6 -0.272000 
1920 7 -0.050000 
1920 8 -0.111000 
1920 9 0.009000 
1920 10 -0.369000 
1920 11 -0.770000 
1920 12 -0.589000 
1921 1 0.817000 
1921 2 -0.055000 
1921 3 0.245000 
1921 4 0.178000 
1921 5 0.051000 
1921 6 0.148000 
1921 7 0.173000 
1921 8 -0.180000 
1921 9 -0.173000 
1921 10 -0.069000 
1921 11 -0.821000 
1921 12 -0.013000 
1922 1 -0.732000 
1922 2 -0.586000 
1922 3 -0.362000 
1922 4 -0.224000 
1922 5 0.060000 
1922 6 0.011000 
1922 7 -0.217000 
1922 8 -0.122000 
1922 9 -0.198000 
1922 10 -0.223000 
1922 11 -0.179000 
1922 12 -0.161000 
1923 1 0.372000 
1923 2 -1.023000 
1923 3 -0.560000 
1923 4 -0.995000 
1923 5 -0.379000 
1923 6 -0.241000 
1923 7 -0.158000 
1923 8 -0.284000 
1923 9 0.030000 
1923 10 0.204000 
1923 11 0.427000 
1923 12 0.425000 
1924 1 -0.481000 
1924 2 -0.421000 
1924 3 -0.620000 
1924 4 -0.533000 
1924 5 -0.240000 
1924 6 -0.090000 
1924 7 -0.189000 
1924 8 -0.082000 
1924 9 -0.014000 
1924 10 -0.020000 
1924 11 0.004000 
1924 12 -0.681000 
1925 1 -0.196000 
1925 2 0.074000 
1925 3 -0.161000 
1925 4 -0.049000 
1925 5 -0.226000 
1925 6 -0.158000 
1925 7 -0.114000 
1925 8 0.078000 
1925 9 0.152000 
1925 10 -0.455000 
1925 11 0.009000 
1925 12 0.259000 
1926 1 0.735000 
1926 2 0.592000 
1926 3 0.046000 
1926 4 -0.477000 
1926 5 -0.321000 
1926 6 -0.174000 
1926 7 -0.201000 
1926 8 -0.029000 
1926 9 0.013000 
1926 10 -0.068000 
1926 11 0.163000 
1926 12 -0.442000 
1927 1 -0.252000 
1927 2 -0.101000 
1927 3 -0.514000 
1927 4 -0.439000 
1927 5 -0.346000 
1927 6 -0.100000 
1927 7 0.170000 
1927 8 -0.031000 
1927 9 0.206000 
1927 10 0.422000 
1927 11 -0.035000 
1927 12 -1.081000 
1928 1 0.371000 
1928 2 -0.033000 
1928 3 -0.761000 
1928 4 -0.629000 
1928 5 -0.149000 
1928 6 -0.494000 
1928 7 0.022000 
1928 8 -0.170000 
1928 9 -0.100000 
1928 10 -0.028000 
1928 11 0.184000 
1928 12 0.019000 
1929 1 -0.940000 
1929 2 -2.084000 
1929 3 -0.451000 
1929 4 -0.702000 
1929 5 -0.222000 
1929 6 -0.367000 
1929 7 -0.199000 
1929 8 0.009000 
1929 9 -0.150000 
1929 10 0.150000 
1929 11 0.076000 
1929 12 -0.812000 
1930 1 -0.404000 
1930 2 -0.051000 
1930 3 0.078000 
1930 4 -0.077000 
1930 5 -0.268000 
1930 6 -0.094000 
1930 7 0.151000 
1930 8 0.385000 
1930 9 -0.036000 
1930 10 -0.079000 
1930 11 0.257000 
1930 12 0.009000 
1931 1 0.147000 
1931 2 -0.673000 
1931 3 -0.436000 
1931 4 -0.370000 
1931 5 -0.265000 
1931 6 0.196000 
1931 7 0.314000 
1931 8 0.241000 
1931 9 0.203000 
1931 10 0.438000 
1931 11 0.235000 
1931 12 0.223000 
1932 1 1.214000 
1932 2 -0.598000 
1932 3 -0.926000 
1932 4 0.045000 
1932 5 -0.161000 
1932 6 -0.072000 
1932 7 -0.004000 
1932 8 0.196000 
1932 9 0.261000 
1932 10 0.196000 
1932 11 -0.407000 
1932 12 -0.055000 
1933 1 -0.578000 
1933 2 -0.866000 
1933 3 -0.800000 
1933 4 -0.445000 
1933 5 -0.330000 
1933 6 -0.245000 
1933 7 0.203000 
1933 8 0.108000 
1933 9 0.075000 
1933 10 -0.036000 
1933 11 -0.232000 
1933 12 -0.966000 
1934 1 -0.045000 
1934 2 0.452000 
1934 3 -0.550000 
1934 4 -0.302000 
1934 5 0.329000 
1934 6 0.010000 
1934 7 0.080000 
1934 8 0.047000 
1934 9 -0.078000 
1934 10 0.314000 
1934 11 0.508000 
1934 12 0.401000 
1935 1 -0.555000 
1935 2 1.186000 
1935 3 -0.082000 
1935 4 -0.531000 
1935 5 -0.578000 
1935 6 -0.132000 
1935 7 0.089000 
1935 8 0.104000 
1935 9 0.060000 
1935 10 0.403000 
1935 11 -0.695000 
1935 12 -0.368000 
1936 1 -0.257000 
1936 2 -1.196000 
1936 3 -0.425000 
1936 4 -0.386000 
1936 5 -0.029000 
1936 6 0.155000 
1936 7 0.380000 
1936 8 0.194000 
1936 9 0.135000 
1936 10 0.052000 
1936 11 0.195000 
1936 12 0.437000 
1937 1 -0.242000 
1937 2 0.248000 
1937 3 -0.871000 
1937 4 -0.263000 
1937 5 0.076000 
1937 6 0.215000 
1937 7 0.257000 
1937 8 0.419000 
1937 9 0.535000 
1937 10 0.564000 
1937 11 0.087000 
1937 12 -0.420000 
1938 1 0.325000 
1938 2 0.409000 
1938 3 0.541000 
1938 4 0.472000 
1938 5 -0.034000 
1938 6 -0.038000 
1938 7 0.180000 
1938 8 0.465000 
1938 9 0.449000 
1938 10 0.624000 
1938 11 0.481000 
1938 12 -0.620000 
1939 1 0.238000 
1939 2 0.186000 
1939 3 -0.521000 
1939 4 -0.019000 
1939 5 0.016000 
1939 6 0.104000 
1939 7 0.208000 
1939 8 0.310000 
1939 9 0.107000 
1939 10 -0.264000 
1939 11 0.227000 
1939 12 1.267000 
1940 1 -1.184000 
1940 2 -0.053000 
1940 3 -0.200000 
1940 4 0.174000 
1940 5 -0.137000 
1940 6 0.027000 
1940 7 0.150000 
1940 8 0.024000 
1940 9 0.263000 
1940 10 0.068000 
1940 11 0.098000 
1940 12 0.403000 
1941 1 -0.032000 
1941 2 0.343000 
1941 3 -0.279000 
1941 4 -0.024000 
1941 5 -0.039000 
1941 6 0.175000 
1941 7 0.203000 
1941 8 0.071000 
1941 9 -0.083000 
1941 10 0.279000 
1941 11 -0.297000 
1941 12 -0.223000 
1942 1 -0.131000 
1942 2 -0.692000 
1942 3 -0.267000 
1942 4 -0.134000 
1942 5 -0.153000 
1942 6 0.138000 
1942 7 0.004000 
1942 8 -0.111000 
1942 9 0.111000 
1942 10 0.351000 
1942 11 0.082000 
1942 12 -0.002000 
1943 1 -0.574000 
1943 2 0.387000 
1943 3 -0.461000 
1943 4 0.233000 
1943 5 0.223000 
1943 6 -0.187000 
1943 7 0.071000 
1943 8 0.137000 
1943 9 0.157000 
1943 10 0.485000 
1943 11 0.083000 
1943 12 0.497000 
1944 1 0.997000 
1944 2 0.511000 
1944 3 0.060000 
1944 4 -0.129000 
1944 5 0.163000 
1944 6 0.004000 
1944 7 0.074000 
1944 8 0.136000 
1944 9 0.410000 
1944 10 0.397000 
1944 11 -0.207000 
1944 12 -0.741000 
1945 1 -0.461000 
1945 2 -0.682000 
1945 3 -0.157000 
1945 4 0.113000 
1945 5 -0.337000 
1945 6 -0.168000 
1945 7 -0.128000 
1945 8 0.344000 
1945 9 0.180000 
1945 10 0.187000 
1945 11 -0.115000 
1945 12 -0.909000 
1946 1 0.371000 
1946 2 0.386000 
1946 3 -0.125000 
1946 4 0.432000 
1946 5 -0.166000 
1946 6 -0.128000 
1946 7 0.034000 
1946 8 0.046000 
1946 9 0.146000 
1946 10 -0.038000 
1946 11 0.073000 
1946 12 -0.744000 
1947 1 -0.479000 
1947 2 -0.508000 
1947 3 0.119000 
1947 4 0.259000 
1947 5 -0.075000 
1947 6 -0.087000 
1947 7 0.059000 
1947 8 0.166000 
1947 9 0.259000 
1947 10 0.678000 
1947 11 0.167000 
1947 12 -0.119000 
1948 1 0.801000 
1948 2 -0.081000 
1948 3 -0.420000 
1948 4 0.112000 
1948 5 0.294000 
1948 6 0.162000 
1948 7 -0.039000 
1948 8 0.109000 
1948 9 0.123000 
1948 10 0.207000 
1948 11 0.153000 
1948 12 -0.266000 
1949 1 0.595000 
1949 2 -0.297000 
1949 3 -0.445000 
1949 4 0.020000 
1949 5 0.059000 
1949 6 -0.166000 
1949 7 -0.150000 
1949 8 0.058000 
1949 9 0.028000 
