1987 7 21 197.5000 0
1987 7 22 195.3100 0
1987 7 23 192.7500 0
1987 7 24 193.7000 0
1987 7 27 201.5300 0
1987 7 28 204.1700 0
1987 7 29 207.0300 0
1987 7 30 214.7900 0
1987 7 31 222.4500 0
1987 8 3 226.2100 0
1987 8 4 226.7400 0
1987 8 5 228.7000 0
1987 8 6 233.8100 0
1987 8 7 247.8600 0
1987 8 10 263.4000 0
1987 8 11 280.0100 0
1987 8 12 269.7100 0
1987 8 13 257.4700 0
1987 8 14 257.3000 0
1987 8 17 266.3300 0
1987 8 18 265.6300 0
1987 8 19 259.1800 0
1987 8 20 262.2500 0
1987 8 21 260.3500 0
1987 8 24 256.4100 0
1987 8 25 252.4300 0
1987 8 26 254.0300 0
1987 8 27 267.4600 0
1987 8 28 275.2200 0
1987 8 31 276.0600 0
1987 9 1 270.7700 0
1987 9 2 272.1600 0
1987 9 3 274.9000 0
1987 9 4 277.0000 0
1987 9 7 280.6600 0
1987 9 8 285.0400 0
1987 9 9 285.6900 0
1987 9 10 284.4700 0
1987 9 11 283.4000 0
1987 9 14 281.8700 0
1987 9 15 280.5600 0
1987 9 16 285.1700 0
1987 9 17 289.7900 0
1987 9 18 293.5700 0
1987 9 21 299.3400 0
1987 9 22 310.7600 0
1987 9 23 315.7900 0
1987 9 24 329.5900 0
1987 9 25 360.5000 0
1987 9 28 402.3000 0
1987 9 30 408.9000 0
1987 10 1 406.3500 0
1987 10 2 395.3500 0
1987 10 5 403.6100 0
1987 10 6 414.1800 0
1987 10 7 424.7400 0
1987 10 8 436.9000 0
1987 10 9 453.0700 0
1987 10 12 490.8900 0
1987 10 13 504.0200 0
1987 10 14 513.4800 0
1987 10 15 518.5900 0
1987 10 16 494.1100 0
1987 10 19 483.0800 0
1987 10 24 466.9100 0
1987 10 26 422.0300 0
1987 10 27 396.5300 0
1987 10 29 383.7000 0
1987 10 30 390.6900 0
1987 11 2 434.5100 0
1987 11 3 439.8100 0
1987 11 4 397.0000 0
1987 11 5 376.9100 0
1987 11 6 371.8600 0
1987 11 9 359.5800 0
1987 11 10 327.0200 0
1987 11 11 333.7500 0
1987 11 12 342.5600 0
1987 11 13 351.2700 0
1987 11 16 369.7600 0
1987 11 17 376.7700 0
1987 11 18 354.7700 0
1987 11 19 357.5100 0
1987 11 20 354.7000 0
1987 11 23 361.0100 0
1987 11 24 350.4700 0
1987 11 25 344.3200 0
1987 11 26 303.0400 0
1987 11 27 280.5500 0
1987 11 30 293.3700 0
1987 12 1 288.4100 0
1987 12 2 282.8400 0
1987 12 3 264.7900 0
1987 12 4 244.8800 0
1987 12 7 208.0700 0
1987 12 8 219.8300 0
1987 12 9 245.2900 0
1987 12 10 261.8800 0
1987 12 11 333.6800 0
1987 12 14 313.3100 0
1987 12 15 300.6000 0
1987 12 16 290.7900 0
1987 12 17 275.0400 0
1987 12 18 286.8300 0
1987 12 21 291.6000 0
1987 12 22 289.6100 0
1987 12 23 288.2700 0
1987 12 24 288.7400 0
1987 12 28 282.2500 0
1987 12 29 269.5100 0
1987 12 30 265.2600 0
1987 12 31 272.4700 0
1988 1 4 275.3500 0
1988 1 5 290.1800 0
